0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228
8.6,3.6,4.108,1.4,1.2,0.9,1.27,3.4,-4.523495104,-5.075835068,-5.676853298,-6.33050008,-7.04120291,-7.814023695,-8.654886824,-9.570907484,-10.57086654,-11.66590868,-12.87059701,-14.20456673,-15.69524651,-17.38261664,-19.32819266,-21.63378245,-24.48649539,-28.29195074,-34.24464513,-50.44348614,-37.63100987,-31.63013645,-28.53570151,-26.59432035,-25.28837218,-24.39513951,-23.79914665,-23.4333115,-23.25533156,-23.23635084,-23.35444467,-23.58988111,-23.92058668,-24.3168703,-24.73521618,-25.11284775,-25.36850066,-25.41778243,-25.20436714,-24.72779955,-24.04155432,-23.22328098,-22.34455734,-21.45711831,-20.59275543,-19.76848661,-18.99191234,-18.2651696,-17.58747438,-16.95664307,-16.36995967,-15.82464632,-15.31809935,-14.8479896,-14.4122859,-14.00923704,-13.63733325,-13.29525967,-12.9818491,-12.69603796,-12.43682734,-12.20325023,-11.99434505,-11.80913584,-11.6466196,-11.5057617,-11.38550095,-11.28476594,-11.2025046,-11.13772807,-11.08956871,-11.05735012,-11.04066501,-11.03945451,-11.0540816,-11.08539089,-11.13474867,-11.20405913,-11.29575571,-11.41276922,-11.55847653,-11.73663471,-11.95130623,-12.20678115,-12.50750335,-12.85800966,-13.26289368,-13.72680903,-14.25452868,-14.8510749,-15.52192477,-16.27326963,-17.11224347,-18.04688466,-19.0852342,-20.23209714,-21.47994293,-22.78636525,-24.02752173,-24.94172685,-25.1845912,-24.62045872,-23.48627766,-22.12647109,-20.76182299,-19.48778015,-18.33392131,-17.30276559,-16.38745812,-15.57884571,-14.86806084,-14.24730377,-13.70991723,-13.25019161,-12.86307919,-12.54389689,-12.28805997,-12.09087598,-11.94742149,-11.85251911,-11.80082422,-11.78701766,-11.80607578,-11.85355586,-11.92580285,-12.01997616,-12.13383017,-12.26525314,-12.41164452,-12.56925706,-12.73263564,-12.89427051,-13.04457775,-13.17233509,-13.26570213,-13.31386686,-13.30912585,-13.24888372,-13.1368662,-12.98301359,-12.80203274,-12.61111695,-12.42757389,-12.26698426,-12.14220981,-12.06323938,-12.03761428,-12.07108295,-12.16821508,-12.33288185,-12.56867269,-12.87937946,-13.26957294,-13.74504329,-14.31262452,-14.97882904,-15.74674168,-16.61061896,-17.5477613,-18.50842749,-19.40890584,-20.14085261,-20.61013551,-20.78844875,-20.72616503,-20.50970979,-20.21070963,-19.8668964,-19.49254261,-19.0991972,-18.70915055,-18.35326478,-18.05857481,-17.83780784,-17.68751528,-17.59309836,-17.53561614,-17.49670981,-17.46087414,-17.4160241,-17.35320871,-17.26545022,-17.14550842,-16.98351604,-16.76679005,-16.48323591,-16.12620915,-15.69685434,-15.20314278,-14.65866929,-14.0829436,-13.50057474,-12.93651285,-12.40988654,-11.93199926,-11.50864532,-11.14107642,-10.82351373,-10.54164196,-10.27598177,-10.0088481,-9.730373323,-9.439942129,-9.142909867,-8.84559073,-8.551766152,-8.261948803,-7.974696258,-7.688642742,-7.404631899,-7.127710486,-6.867498855,-6.635166555,-6.437729636,-6.27413768,-6.137749347,-6.022493737,-5.92523321,-5.843172468,-5.771735969,-5.705580428
8.6,3.6,4.108,1.4,1.2,0.9,1.295,3.4,-4.518502681,-5.068243832,-5.666261585,-6.316497678,-7.023374476,-7.791951454,-8.628152234,-9.539091618,-10.53354901,-11.62266504,-12.82099461,-14.14815925,-15.63156709,-17.31116946,-19.2484406,-21.54511894,-24.38813515,-28.18227236,-34.11386177,-49.45095918,-37.39568451,-31.43212377,-28.33027116,-26.37230261,-25.0447049,-24.12540162,-23.49867554,-23.09682947,-22.87673056,-22.80858578,-22.86960414,-23.03962596,-23.29732718,-23.61628452,-23.96080834,-24.28256679,-24.5208946,-24.61111907,-24.50244537,-24.17757618,-23.65924999,-22.99779791,-22.25040606,-21.46587746,-20.67912508,-19.91213978,-19.17727464,-18.48051724,-17.82398503,-17.20761204,-16.63021335,-16.09012365,-15.58556059,-15.11481611,-14.67634284,-14.26877875,-13.89093713,-13.54177875,-13.2203765,-12.92587859,-12.65747367,-12.41435989,-12.19571905,-12.00069711,-11.82839244,-11.67785368,-11.54808977,-11.43809459,-11.34688836,-11.27357671,-11.21742604,-11.17795114,-11.15500798,-11.14888228,-11.16036363,-11.19079567,-11.24209551,-11.31674006,-11.41772063,-11.54847195,-11.71278356,-11.91470337,-12.15844277,-12.44829225,-12.78855574,-13.18351181,-13.6374094,-14.15450455,-14.73914002,-15.39585753,-16.12950566,-16.94524793,-17.84824935,-18.84254347,-19.92798007,-21.0929269,-22.29843342,-23.44924892,-24.36124939,-24.78523963,-24.56357328,-23.78393594,-22.69010433,-21.49617973,-20.32390372,-19.22697467,-18.22384251,-17.3175223,-16.50517103,-15.7822726,-15.14430808,-14.58730305,-14.10788414,-13.70312667,-13.37031808,-13.10669122,-12.9091519,-12.77401587,-12.69677494,-12.67192213,-12.69287475,-12.75203181,-12.84097963,-12.95081993,-13.072554,-13.19744408,-13.31730571,-13.42474505,-13.51339166,-13.57814858,-13.61541083,-13.6231677,-13.6009565,-13.54973049,-13.47174244,-13.37048265,-13.25060805,-13.11774552,-12.97807454,-12.83766241,-12.70162411,-12.57331142,-12.45385615,-12.34238381,-12.23700618,-12.13637439,-12.04132874,-11.95615957,-11.88914899,-11.85224659,-11.85988322,-11.92709034,-12.06725953,-12.28994255,-12.59901474,-12.99140098,-13.45650906,-13.9765095,-14.52750875,-15.08141314,-15.60808725,-16.07772622,-16.46415797,-16.74988728,-16.93182631,-17.02402907,-17.05409154,-17.05433172,-17.0527651,-17.06792256,-17.10770278,-17.17017867,-17.24487455,-17.31482487,-17.3607442,-17.36761913,-17.33113802,-17.25950636,-17.16860058,-17.07331895,-16.98028532,-16.88533965,-16.77589876,-16.63558174,-16.4481268,-16.19973461,-15.88112101,-15.490357,-15.03549553,-14.534678,-14.01268223,-13.49550416,-13.00579343,-12.56080107,-12.17232925,-11.8468825,-11.58490438,-11.37967743,-11.2171307,-11.07735188,-10.937443,-10.77401303,-10.56482192,-10.29202002,-9.948160317,-9.541250525,-9.094194106,-8.638292437,-8.20395235,-7.812480397,-7.472263832,-7.180195731,-6.926348493,-6.699231783,-6.490103254,-6.295584051,-6.117356095,-5.958483883,-5.818876827,-5.693740781,-5.576192934
8.6,3.7,4.108,1.4,1.2,0.9,1.27,3.4,-4.54295461,-5.098828866,-5.703877158,-6.362089989,-7.077935474,-7.856517306,-8.703803629,-9.626955632,-10.6348008,-11.73852453,-12.95270595,-14.29692305,-15.79834865,-17.49617205,-19.4496054,-21.75343372,-24.57038573,-28.19824904,-33.09051509,-37.24705228,-33.96465249,-30.21288243,-27.71479625,-26.016793,-24.83010557,-23.99703598,-23.42535497,-23.05658121,-22.85033042,-22.7756949,-22.80574633,-22.91342322,-23.0681349,-23.23323191,-23.36538036,-23.41758785,-23.34708454,-23.12630157,-22.75123109,-22.24135041,-21.63107296,-20.95849424,-20.25713635,-19.55242863,-18.86165565,-18.19549345,-17.55986512,-16.95754513,-16.38936301,-15.85503731,-15.3537224,-14.8843491,-14.44582398,-14.0371346,-13.65739394,-13.30584685,-12.98185397,-12.68486319,-12.41437538,-12.16990894,-11.95096586,-11.75700193,-11.58740268,-11.4414668,-11.31839833,-11.21730924,-11.13723328,-11.0771524,-11.03603608,-11.01289346,-11.00683658,-11.0171518,-11.04337439,-11.08536033,-11.1433486,-11.21800811,-11.31046512,-11.42231038,-11.55558827,-11.71277374,-11.89674526,-12.11076309,-12.35846258,-12.64387145,-12.97145955,-13.3462289,-13.77385317,-14.26087708,-14.81498913,-15.44538214,-16.16321015,-16.98212154,-17.918749,-18.99272713,-20.22485382,-21.62909379,-23.18566573,-24.76408065,-25.97597364,-26.20573586,-25.27494474,-23.7165633,-22.05522703,-20.51459767,-19.14953304,-17.95665803,-16.91782113,-16.01387702,-15.22837224,-14.54807701,-13.96262431,-13.46396841,-13.04587241,-12.70347187,-12.43291145,-12.23103547,-12.09510911,-12.02254425,-12.01060507,-12.05607502,-12.15488232,-12.30170966,-12.4896516,-12.71002308,-12.95243977,-13.20525333,-13.45630465,-13.69378042,-13.90682893,-14.08565376,-14.22110876,-14.30421705,-14.32625732,-14.27989202,-14.16125706,-13.97225433,-13.7219343,-13.42616883,-13.1056466,-12.78297484,-12.47984895,-12.21489832,-12.00232631,-11.85115228,-11.76480742,-11.74095528,-11.77159412,-11.84365885,-11.94039088,-12.04359352,-12.13649617,-12.20645479,-12.24652014,-12.25534773,-12.23577955,-12.193004,-12.13311592,-12.06241857,-11.98735461,-11.91472486,-11.85191925,-11.80720791,-11.79046811,-11.81469484,-11.89809271,-12.06564046,-12.34826774,-12.77813545,-13.38076395,-14.16770148,-15.13379582,-16.25988077,-17.51829193,-18.87816103,-20.30890299,-21.78171502,-23.26995666,-24.74979093,-26.20086352,-27.60156607,-28.90620549,-29.99111222,-30.59521599,-30.40260142,-29.36200151,-27.79326419,-26.06836528,-24.39590982,-22.83897101,-21.38815806,-20.01571596,-18.70210033,-17.44090676,-16.23468543,-15.08989626,-14.01174882,-13.00009152,-12.04951693,-11.15460761,-10.31707118,-9.549120566,-8.870075007,-8.29867461,-7.845574962,-7.506976103,-7.257862588,-7.053100452,-6.852824304,-6.65029908,-6.461968756,-6.302913216,-6.178985136,-6.088858858,-6.025170926,-5.974562381,-5.921754812,-5.857864866,-5.785530803,-5.728899318,-5.684839024,-5.495040715
8.6,3.7,4.108,1.4,1.2,0.9,1.295,3.4,-4.558049103,-5.114654019,-5.720432883,-6.379417531,-7.096137127,-7.875783243,-8.724449534,-9.649477428,-10.65995763,-11.76747037,-12.98720921,-14.33975391,-15.85400875,-17.5723835,-19.56067497,-21.92895487,-24.88245643,-28.87477804,-35.26321452,-46.58048778,-35.80752659,-30.75063271,-27.93591124,-26.12153886,-24.88251004,-24.02474785,-23.44386251,-23.0772276,-22.88379195,-22.83400019,-22.90379921,-23.07025917,-23.30767006,-23.58373713,-23.85639158,-24.07308657,-24.17572889,-24.11333518,-23.8586869,-23.4184053,-22.82822309,-22.13733663,-21.39302327,-20.63237156,-19.88073619,-19.15365828,-18.45966001,-17.80270703,-17.18402129,-16.60329782,-16.05947436,-15.5511939,-15.07706559,-14.63579727,-14.22624831,-13.84743488,-13.49850841,-13.178721,-12.88738662,-12.62384387,-12.38742401,-12.17742638,-11.99310225,-11.83364731,-11.69820237,-11.58586214,-11.49569169,-11.42675089,-11.37812709,-11.34897618,-11.33857161,-11.34635955,-11.37201747,-11.41551203,-11.47715189,-11.55763143,-11.65806285,-11.77999628,-11.92543008,-12.09681569,-12.29706307,-12.52955336,-12.79816613,-13.10732815,-13.4620922,-13.8682563,-14.33253769,-14.86282099,-15.46850465,-16.16097046,-16.95418532,-17.86538002,-18.91552713,-20.12861573,-21.52636471,-23.1075349,-24.78073667,-26.2027393,-26.68992024,-25.86625557,-24.25514719,-22.49285281,-20.85643483,-19.41056906,-18.14950013,-17.05100412,-16.09247301,-15.25484371,-14.52298082,-13.88514854,-13.33234553,-12.8577073,-12.45601026,-12.12326529,-11.85637987,-11.6528689,-11.51059635,-11.42753006,-11.40149018,-11.42987035,-11.50931233,-11.63532649,-11.80187678,-12.00099555,-12.22255463,-12.45436911,-12.68279273,-12.89382066,-13.07446391,-13.21395461,-13.30439443,-13.34079693,-13.32084147,-13.24474204,-13.1153949,-12.93864398,-12.72335322,-12.48107334,-12.22531314,-11.97059034,-11.73144585,-11.52149721,-11.35250084,-11.23338831,-11.169329,-11.16096061,-11.20396118,-11.28916101,-11.40345623,-11.53176099,-11.65984025,-11.77707692,-11.87771573,-11.95980355,-12.02271761,-12.0653143,-12.08621674,-12.08612791,-12.0707415,-12.05275017,-12.05240362,-12.09704051,-12.22015504,-12.45988127,-12.85612621,-13.44593073,-14.25814089,-15.30990606,-16.60719554,-18.14946168,-19.93693797,-21.97979626,-24.3118258,-27.01778822,-30.2960994,-34.59932822,-40.51002359,-41.27091021,-36.13025685,-32.65680385,-30.37342199,-28.78960457,-27.6578244,-26.84137454,-26.2492946,-25.79388196,-25.3615676,-24.81621691,-24.04961396,-23.04010547,-21.85318224,-20.58714404,-19.32226945,-18.10308706,-16.94607185,-15.8563952,-14.83994475,-13.89351006,-12.95321954,-11.94497159,-11.044248,-10.35447898,-9.807535996,-9.356530634,-8.989002619,-8.7045645,-8.500862996,-8.364280098,-8.254395218,-8.062327976,-7.782432879,-7.67736769,-7.646318389,-7.611529921,-7.554024444,-7.454086646,-7.295808479,-7.081009598,-6.829887554,-6.567575708,-6.311640506
8.7,3.6,4.108,1.4,1.2,0.9,1.27,3.4,-4.469959776,-5.012694482,-5.602495996,-6.242991046,-6.938191768,-7.692618281,-8.511475951,-9.400907278,-10.36834843,-11.42303773,-12.57675355,-13.84491364,-15.24826768,-16.81560728,-18.58829386,-20.62814368,-23.03145404,-25.9517397,-29.60331872,-33.82252907,-35.30611172,-32.51447992,-29.72759856,-27.72693011,-26.31484948,-25.31393645,-24.6107899,-24.13159634,-23.82453219,-23.64923904,-23.57022095,-23.55245474,-23.55871933,-23.54902776,-23.48297803,-23.325307,-23.05309748,-22.6610499,-22.16144944,-21.57869965,-20.94163489,-20.2772037,-19.60709941,-18.94695967,-18.30703611,-17.69340078,-17.10915994,-16.5554606,-16.03224667,-15.53879213,-15.07405824,-14.63692009,-14.22629941,-13.8412323,-13.48089335,-13.14459183,-12.83175154,-12.54188249,-12.27454995,-12.02934453,-11.80585525,-11.60364687,-11.42224167,-11.26110597,-11.11964157,-10.99718283,-10.89300065,-10.80631506,-10.73631862,-10.68221207,-10.64325307,-10.61881665,-10.60846399,-10.61201398,-10.62961073,-10.6617799,-10.70946812,-10.77406219,-10.85738745,-10.96168763,-11.08959007,-11.24406087,-11.42835418,-11.6459587,-11.90054357,-12.19590465,-12.53591171,-12.92445482,-13.36538359,-13.86242159,-14.41901584,-15.03803781,-15.72117398,-16.46770481,-17.27214481,-18.11991614,-18.9801059,-19.79543708,-20.47433118,-20.89971653,-20.97157288,-20.66673263,-20.05605371,-19.25780314,-18.38092429,-17.50074823,-16.66116577,-15.88477044,-15.18169259,-14.55531141,-14.00552449,-13.53051332,-13.12766949,-12.79407429,-12.52674484,-12.32275417,-12.17927411,-12.09355884,-12.06287437,-12.08437839,-12.1549619,-12.27107247,-12.42854077,-12.62242443,-12.84686802,-13.09496888,-13.35864657,-13.62854089,-13.89399293,-14.14316859,-14.3633508,-14.54138224,-14.66424691,-14.71988096,-14.69842978,-14.59411943,-14.40751531,-14.14734819,-13.83081984,-13.48179602,-13.12731924,-12.79364889,-12.50304769,-12.27196009,-12.11057518,-12.02337448,-12.01018333,-12.06737422,-12.18907616,-12.3684018,-12.59870601,-12.87471712,-13.19315156,-13.5523104,-13.95023635,-14.38130391,-14.83188267,-15.2772575,-15.68352534,-16.01698994,-16.25752062,-16.40607937,-16.47980825,-16.49947737,-16.47973338,-16.42731175,-16.3448328,-16.23517229,-16.10336206,-15.95599225,-15.79960293,-15.63941493,-15.47904548,-15.32129173,-15.16958871,-15.02914079,-14.9064729,-14.80714552,-14.73302007,-14.68081364,-14.64244054,-14.60640314,-14.55935276,-14.48756666,-14.37845996,-14.22191491,-14.01095601,-13.74186265,-13.41436865,-13.03217636,-12.60336514,-12.1404168,-11.65984569,-11.18093741,-10.72303095,-10.30219255,-9.929056057,-9.60835574,-9.339049599,-9.114076303,-8.920469376,-8.74185331,-8.563965968,-8.379712507,-8.188692672,-7.991750633,-7.787129981,-7.572300926,-7.348510747,-7.122939834,-6.90678595,-6.711062338,-6.54272153,-6.403214354,-6.290282838,-6.20171147,-6.137794012,-6.099188354,-6.08130254,-6.071494165,-6.053344657
8.7,3.6,4.108,1.4,1.2,0.9,1.295,3.4,-4.471255769,-5.015365285,-5.606912973,-6.249597016,-6.947517532,-7.70530519,-8.528307299,-9.42285275,-10.39662819,-11.45921674,-12.62288375,-13.90375436,-15.323639,-16.91297871,-18.71580761,-20.7984638,-23.2651243,-26.28207756,-30.06640156,-34.2240822,-34.81727203,-31.78055182,-29.09621372,-27.18441064,-25.82917622,-24.86318726,-24.18061187,-23.71230419,-23.40950507,-23.23421463,-23.15317139,-23.13385105,-23.14198397,-23.1408448,-23.09296989,-22.96463678,-22.7320773,-22.38664988,-21.93592212,-21.39985984,-20.8042992,-20.17486549,-19.53320426,-18.89561923,-18.2732981,-17.67325646,-17.09943127,-16.55365177,-16.03640124,-15.54737171,-15.08584585,-14.65094576,-14.24178416,-13.8575462,-13.49752421,-13.16112156,-12.84783815,-12.55724599,-12.28896109,-12.04261549,-11.81783183,-11.6142016,-11.4312678,-11.26851198,-11.12534623,-11.00111061,-10.89507747,-10.80646436,-10.73445762,-10.67824838,-10.63708159,-10.61031691,-10.59749799,-10.59842476,-10.61322162,-10.64239461,-10.68687154,-10.74802171,-10.82765457,-10.9279995,-11.05167038,-11.2016198,-11.38108684,-11.59354195,-11.84263108,-12.13212093,-12.46584628,-12.84765879,-13.28137227,-13.77068932,-14.31907292,-14.92948752,-15.60386122,-16.34199284,-17.13941355,-17.98341344,-18.84624668,-19.67529334,-20.38396589,-20.85653768,-20.98554063,-20.73299595,-20.15792898,-19.37658459,-18.50252838,-17.61678673,-16.76746331,-15.97968572,-15.2649487,-14.62730788,-14.06696198,-13.58219594,-13.17040264,-12.82861287,-12.55376811,-12.34285561,-12.19296057,-12.10125673,-12.0649419,-12.08112344,-12.14666449,-12.25800977,-12.41101167,-12.60076957,-12.82148124,-13.06629628,-13.3271697,-13.59474152,-13.85829729,-14.10587206,-14.32453077,-14.5008176,-14.6213742,-14.67382121,-14.64810774,-14.53846279,-14.34567528,-14.07885239,-13.75558727,-13.4000107,-13.03922697,-12.69936287,-12.40242013,-12.16453078,-11.99557503,-11.89975111,-11.87662347,-11.92231405,-12.03070756,-12.19469253,-12.40745179,-12.66363661,-12.96002921,-13.29519713,-13.66773668,-14.07300258,-14.49896002,-14.9232231,-15.31469221,-15.64202775,-15.88576773,-16.04537681,-16.13521912,-16.17341368,-16.17280531,-16.13899567,-16.07365997,-15.97870158,-15.85827544,-15.7184,-15.56542175,-15.40463982,-15.23981135,-15.07373191,-14.90962217,-14.75241038,-14.60860149,-14.48426245,-14.38233644,-14.30105698,-14.23413236,-14.1721082,-14.10403457,-14.01903273,-13.90767709,-13.76285393,-13.57965095,-13.35457261,-13.08513178,-12.77049108,-12.41286143,-12.01898752,-11.60104673,-11.17598471,-10.76266299,-10.37794923,-10.03387405,-9.736583956,-9.486068926,-9.275745409,-9.092603237,-8.919903982,-8.743070106,-8.555183406,-8.356762767,-8.150160479,-7.935303055,-7.711148626,-7.480026881,-7.249691461,-7.031387403,-6.835749236,-6.669101308,-6.532167552,-6.421975404,-6.335727926,-6.273398216,-6.235615894,-6.217902638,-6.207717783,-6.188794574
8.7,3.7,4.108,1.4,1.2,0.9,1.27,3.4,-4.500283749,-5.047386396,-5.642007482,-6.287804049,-6.988821749,-7.749619111,-8.575446716,-9.472500929,-10.44828148,-11.51209858,-12.67580351,-13.95486551,-15.3700049,-16.94974603,-18.73451547,-20.78325986,-23.18330578,-26.05734375,-29.49979145,-32.94960341,-33.63579952,-31.38669919,-29.05403218,-27.29095409,-26.0135649,-25.09742561,-24.45196837,-24.01389569,-23.73636954,-23.58117123,-23.51326866,-23.49706834,-23.49432686,-23.46436117,-23.36738035,-23.17082702,-22.85649521,-22.42453098,-21.89162316,-21.28441624,-20.63186207,-19.95967723,-19.2878138,-18.63021274,-17.99572014,-17.38934361,-16.81342588,-16.26858528,-15.75440908,-15.26993688,-14.81398174,-14.38533206,-13.98286831,-13.60562099,-13.25278894,-12.92373267,-12.61795288,-12.33506147,-12.07474998,-11.83675832,-11.62084541,-11.42676264,-11.25423028,-11.10291737,-10.97242576,-10.86227976,-10.77192371,-10.70072998,-10.64802052,-10.61310406,-10.59532955,-10.59415446,-10.6092235,-10.64045111,-10.68809929,-10.75284246,-10.83581221,-10.93861791,-11.06334259,-11.21251683,-11.38907574,-11.59630548,-11.8377853,-12.11733058,-12.43894081,-12.80675563,-13.22502024,-13.6980594,-14.2302527,-14.82599069,-15.48956259,-16.22486678,-17.03471489,-17.91926127,-18.87264298,-19.87620687,-20.88614711,-21.81543679,-22.52154561,-22.83497889,-22.65379377,-22.02638557,-21.11108281,-20.07003622,-19.01360628,-18.0017969,-17.062604,-16.20700589,-15.43774735,-14.75384952,-14.15276719,-13.63136334,-13.18631972,-12.81429178,-12.51195446,-12.2760037,-12.10313901,-11.99003632,-11.9333175,-11.92952613,-11.97512087,-12.06649304,-12.20000028,-12.37198693,-12.57873968,-12.8163122,-13.08014768,-13.36443575,-13.66116657,-13.95891896,-14.24159696,-14.48767413,-14.67096883,-14.76417591,-14.74552743,-14.60663671,-14.35731228,-14.02391236,-13.64199248,-13.24754055,-12.87077413,-12.53373925,-12.2507733,-12.03029364,-11.87674604,-11.79214733,-11.77710867,-11.8314313,-11.95436714,-12.14454417,-12.39947467,-12.71455081,-13.08152629,-13.48676276,-13.91003984,-14.32523529,-14.70389329,-15.02097756,-15.26005174,-15.41527284,-15.49019298,-15.49530081,-15.44574898,-15.35949222,-15.25556094,-15.15228073,-15.06563721,-15.00829947,-14.98958104,-15.01602579,-15.09195715,-15.21948554,-15.39795101,-15.62319996,-15.88718029,-16.17811858,-16.4812555,-16.77991806,-17.05658602,-17.29360392,-17.47352234,-17.5796858,-17.59786687,-17.51872996,-17.33944951,-17.06294129,-16.69542865,-16.24489495,-15.7218159,-15.14076736,-14.52063291,-13.88293466,-13.2495648,-12.64097725,-12.07494722,-11.56601766,-11.12552718,-10.76040988,-10.46898218,-10.2360072,-10.03271698,-9.824952865,-9.58569554,-9.303800686,-8.98428076,-8.643029651,-8.300918794,-7.978322489,-7.689322499,-7.437389346,-7.215956532,-7.014602748,-6.827115734,-6.656124698,-6.511841578,-6.40669701,-6.349370033,-6.340552598,-6.371053763,-6.422300099,-6.469861409
8.7,3.7,4.108,1.4,1.2,0.9,1.295,3.4,-4.491448261,-5.038030482,-5.632296986,-6.27797468,-6.979197751,-7.740638036,-8.567693415,-9.4667557,-10.44559049,-11.51388017,-12.6840141,-13.97226835,-15.40062452,-16.99967712,-18.81345368,-20.90761426,-23.38302722,-26.39147908,-30.08126382,-33.79162576,-33.97209252,-31.22130831,-28.75207778,-26.95686228,-25.67208236,-24.7544846,-24.10915955,-23.67252973,-23.39905131,-23.25278442,-23.20183566,-23.2144527,-23.25640731,-23.29002929,-23.27574508,-23.17676252,-22.9660858,-22.63284978,-22.18422184,-21.64151862,-21.03288338,-20.38631476,-19.72535786,-19.06759734,-18.42497055,-17.8048716,-17.21139186,-16.64639746,-16.11035834,-15.60294072,-15.12340733,-14.67087312,-14.24445721,-13.84336314,-13.46691171,-13.11454406,-12.78580777,-12.48033469,-12.19781632,-11.93798043,-11.70057068,-11.48533048,-11.29199118,-11.12026471,-10.96984071,-10.84038839,-10.7315635,-10.64302133,-10.57443641,-10.52552966,-10.49610279,-10.48607903,-10.49554789,-10.52481055,-10.57442176,-10.64522409,-10.73837097,-10.85533668,-10.99791317,-11.16819593,-11.3685625,-11.60164899,-11.87033004,-12.17770822,-12.5271185,-12.92215339,-13.3667148,-13.86509844,-14.42211711,-15.0432654,-15.73491874,-16.50453154,-17.36072912,-18.31301701,-19.37041252,-20.53728982,-21.80240775,-23.11287685,-24.32401961,-25.15219452,-25.27082413,-24.61381414,-23.45630571,-22.12299749,-20.80610787,-19.5849869,-18.4825928,-17.4993118,-16.6280083,-15.85995798,-15.18693805,-14.60177926,-14.09833175,-13.67123703,-13.31567027,-13.02712092,-12.80123622,-12.63372954,-12.52034108,-12.45682709,-12.43894481,-12.46239807,-12.52271754,-12.61507489,-12.73406732,-12.87354537,-13.02657475,-13.18560354,-13.3428439,-13.49078543,-13.62267712,-13.73280699,-13.81651387,-13.87005863,-13.89064876,-13.87690507,-13.82980966,-13.75378572,-13.65730475,-13.55254373,-13.45408407,-13.37710245,-13.33561673,-13.34111681,-13.40160003,-13.52088638,-13.69815315,-13.92777966,-14.1996727,-14.50016521,-14.81339473,-15.12291509,-15.41325016,-15.67109837,-15.88593444,-16.05003653,-16.15853387,-16.21029848,-16.20963319,-16.16721474,-16.09845177,-16.01919517,-15.94092245,-15.86790191,-15.7973664,-15.72195054,-15.63280323,-15.5220661,-15.38421499,-15.21648742,-15.01915355,-14.7964745,-14.55830261,-14.3209521,-14.10579164,-13.93543466,-13.82893794,-13.79769637,-13.8430147,-13.95554815,-14.11631311,-14.29879561,-14.47180348,-14.6030083,-14.66328848,-14.63154839,-14.49866674,-14.26859072,-13.95554647,-13.57889354,-13.15889178,-12.71510914,-12.26616482,-11.82859204,-11.41421965,-11.02763947,-10.66660804,-10.32722851,-10.01089931,-9.725596948,-9.478914403,-9.26973429,-9.085856915,-8.908226533,-8.718108531,-8.503226595,-8.260640672,-7.996415636,-7.723062359,-7.455566452,-7.206931587,-6.984329551,-6.786954808,-6.607088826,-6.435596387,-6.269851411,-6.117427744,-5.990602266,-5.896694315,-5.833228395,-5.789561129
